Channel,Date,DCM Campaign Name,Market,GEP,KPI,Site,Ad Type,DCM Placement ID,Placement Name,Publisher Impressions,Publisher Clicks,Net Media Cost,Currency,Lead Form Ad Leads
Social,15/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691786,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - FR,292,0,6.92,CAD,0
Social,15/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,225322327,Facebook»AZR»1x1»NA»SOC»ALL»DYN»PRO»D»All»SS»NA»Canvas - Buy Now - EN,984,7,22.55,CAD,0
Social,15/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691837,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - EN,4598,5,102.01,CAD,0
Social,15/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223684451,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - EN,683,1,13.33,CAD,0
Social,15/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227525720,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Benefit - Start Free - EN,377,1,8.41,CAD,0
Social,15/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227522762,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Brand - Start Free - EN,14087,54,215.56,CAD,0
Social,15/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691795,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - FR,148,1,4.26,CAD,0
Social,15/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691834,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - EN,316,2,9.55,CAD,0
Social,15/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691822,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - EN,847,0,18.14,CAD,0
Social,15/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691819,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - EN,1824,2,74.88,CAD,0
Social,15/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691828,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - EN,245,0,4.52,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227522771,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Brand - Start Free - FR,67,0,0.89,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,225322327,Facebook»AZR»1x1»NA»SOC»ALL»DYN»PRO»D»All»SS»NA»Canvas - Buy Now - EN,377,0,9.12,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691792,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - FR,340,1,8.17,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691819,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - EN,1251,1,38.45,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691789,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - FR,1592,4,59.42,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227522762,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Brand - Start Free - EN,4875,26,71.33,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691777,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - FR,386,0,14.15,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691780,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - FR,232,2,10.65,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691834,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - EN,430,0,16.96,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691837,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - EN,9645,8,196.09,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691783,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - FR,147,0,6.89,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227618695,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Benefit - Start Free - FR,278,0,6,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,225322324,Facebook»AZR»1x1»NA»SOC»ALL»DYN»PRO»D»All»SS»NA»Canvas - Buy Now - FR,51,0,1.22,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691840,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - EN,2385,3,45.8,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691798,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - FR,1678,3,37.12,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691801,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - FR,404,0,13.76,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691828,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - EN,286,0,5.46,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691825,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - EN,3424,12,154.02,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691786,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - FR,165,0,4.13,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691795,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - FR,2082,4,47.64,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227525720,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Benefit - Start Free - EN,2413,4,31.88,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691831,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - EN,5867,8,160.47,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223684451,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - EN,3479,3,63.93,CAD,0
Social,14/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691822,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - EN,1137,3,32.29,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691834,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - EN,386,1,13.97,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691840,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - EN,946,2,18.26,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691786,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - FR,586,2,14.17,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691828,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - EN,106,0,2.19,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691801,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - FR,144,0,2.99,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691798,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - FR,1250,6,26.2,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227618695,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Benefit - Start Free - FR,124,1,1.52,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227522771,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Brand - Start Free - FR,79,0,1.19,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,225322327,Facebook»AZR»1x1»NA»SOC»ALL»DYN»PRO»D»All»SS»NA»Canvas - Buy Now - EN,620,3,12.21,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227522762,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Brand - Start Free - EN,209,1,3.19,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223684451,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - EN,4505,6,81.51,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691831,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - EN,4596,6,113.42,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691789,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - FR,1383,4,49.42,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691819,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - EN,3095,7,77.73,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691780,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - FR,355,0,13.05,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691777,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - FR,133,1,6.26,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227525720,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Benefit - Start Free - EN,9036,35,121.39,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691795,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - FR,2654,5,66.13,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691783,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - FR,152,0,5.92,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,225322324,Facebook»AZR»1x1»NA»SOC»ALL»DYN»PRO»D»All»SS»NA»Canvas - Buy Now - FR,53,0,1.18,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691822,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - EN,3574,5,66.76,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691837,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - EN,7343,6,150.85,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691792,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - FR,438,1,10.45,CAD,0
Social,13/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691825,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - EN,3054,7,108.06,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227522771,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Brand - Start Free - FR,147,0,1.93,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691777,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - FR,1152,7,41.56,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691798,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - FR,1250,2,32.62,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691840,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - EN,839,2,16.11,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691801,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - FR,196,2,4.43,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691831,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - EN,2054,3,55.17,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691825,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - EN,2093,7,75.04,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691828,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - EN,70,1,1.01,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227525720,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Benefit - Start Free - EN,12718,51,171.51,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691795,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - FR,1267,5,32.28,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691819,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - EN,5169,9,118.28,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691786,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - FR,315,0,7.64,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227522762,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Brand - Start Free - EN,1073,3,9.89,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223684451,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - EN,4392,13,81.76,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,225322324,Facebook»AZR»1x1»NA»SOC»ALL»DYN»PRO»D»All»SS»NA»Canvas - Buy Now - FR,644,8,11.49,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691837,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - EN,3481,12,64.75,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,225322327,Facebook»AZR»1x1»NA»SOC»ALL»DYN»PRO»D»All»SS»NA»Canvas - Buy Now - EN,803,7,12.95,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227618695,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Benefit - Start Free - FR,236,1,3.71,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691783,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - FR,78,0,1.85,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691780,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - FR,286,1,10.03,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691822,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - EN,6261,6,128.49,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691789,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - FR,512,3,16.52,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691792,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - FR,260,0,5.07,CAD,0
Social,12/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691834,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - EN,95,2,3.11,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227522762,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Brand - Start Free - EN,1485,5,16.98,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691819,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - EN,483,0,14.09,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691828,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - EN,663,2,10.93,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223684451,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - EN,4078,9,69.83,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691837,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - EN,8936,10,147.17,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,227525720,Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Benefit - Start Free - EN,2627,7,41.23,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,225322327,Facebook»AZR»1x1»NA»SOC»ALL»DYN»PRO»D»All»SS»NA»Canvas - Buy Now - EN,675,3,8.9,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691825,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - EN,2375,5,84.87,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,225322324,Facebook»AZR»1x1»NA»SOC»ALL»DYN»PRO»D»All»SS»NA»Canvas - Buy Now - FR,449,1,6.13,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691777,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - FR,2043,6,62.42,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691780,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - FR,126,0,4.87,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691834,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - EN,662,1,17.66,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691831,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - EN,5121,9,127.76,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691840,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - EN,1200,2,20.03,CAD,0
Social,11/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial,Canada,OSS,Trials,Facebook,Link Ad,223691798,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - FR,1594,9,38.32,CAD,0
